STT,product_id,name,brand,type,price,warranty_info,feature,voice_control,microphone,battery_life,dimensions,weight,compatibility
416,79966,Tai nghe có dây Baseus Encok CZ17,Baseus,Tai nghe có dây,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có,,,,Các thiết bị có cổng Type-C
417,80393,Tai nghe Bluetooth True Wireless Aukey EP-M1S ,Aukey,Tai nghe Bluetooth,0,"Bảo hành 24 tháng chính hãng, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX.","Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm ,Có,Tai nghe: Dùng 7 giờ<br>Hộp sạc: Dùng 21 giờ,,Tai nghe: 4g,Các thiết bị có hỗ trợ Bluetooth
418,81330,Tai nghe Bluetooth True Wireless HiFuture Yacht,HiFuture,Tai nghe Bluetooth,1358000.0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",,Có ,Tai nghe: 5 giờ<br>Hộp sạc: 15 giờ,,,Các thiết bị có hỗ trợ Bluetooth
419,87029,Tai nghe chụp tai Razer Opus,Razer,-,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,Nút bấm vật lý,"Có, 6mic ",25 giờ,,265 g ,Các thiết bị hỗ trợ Bluetooth
420,85557,Tai nghe Bluetooth True Wireless HiFuture SonicAir,HiFuture,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Điều khiển giọng nói, Có mic đàm thoại",,Có (4 mic),Tai nghe + Hộp sạc: 35 giờ,,,Các thiết bị có hỗ trợ Bluetooth
421,61530,Tai nghe Bluetooth True Wireless JBL Tune Buds,JBL,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Xuyên âm, Có mic đàm thoại",Cảm ứng chạm,Có (4 mic),Tai nghe: 12 giờ<br>Hộp sạc: 36 giờ,,Tai nghe: 10.8g<br>Hộp sạc: 38.8g,Các thiết bị có hỗ trợ Bluetooth
422,87015,Tai nghe không dây Razer Hammerhead Hyperspeed,Razer,-,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,,,Có ,Tai nghe: 4 - 6.5 giờ<br> Hộp sạc: 16 -26 giờ,,53 g,"PS5 PC, MAC Điện thoại, máy tính bảng và máy chơi game có kết nối bluetooth"
423,87037,Tai nghe không dây Razer Hammerhead Pro,Razer,-,0,"Bảo hành 12 tháng chính hãng tại CellphoneS, 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ nhà sản xuất ",,Cảm ứng chạm,Có ,Tai nghe: 4 giờ<br> Hộp sạc: 16 giờ,,53 g,Các thiết bị hỗ trợ Bluetooth
424,87406,Tai nghe có dây Gaming Havit H2034U,Havit,Tai nghe có dây,0,,,,,,,,
425,89772,Tai nghe chụp tai DareU EH745X,DAREU,Tai nghe có dây,0,Bảo hành 12 tháng tại trung tâm bảo hành ủy quyền Chính hãng. 1 đổi 1 trong 15 ngày nếu có lỗi nhà sản xuất. ,Có mic đàm thoại,,Có,,,280 +/- 10g,Các thiết bị có trang bị cổng USB
426,89771,Tai nghe chụp tai Dareu EH406,DAREU,Tai nghe có dây,0,Bảo hành 12 tháng tại trung tâm bảo hành ủy quyền Chính hãng. 1 đổi 1 trong 15 ngày nếu có lỗi nhà sản xuất. ,Có mic đàm thoại,,Có,,,280 +/- 10g,Các thiết bị có trang bị cổng USB
427,90024,Tai nghe chụp tai Alpha Works AW-LITE600 - Chỉ có tại CellphoneS,Alpha Works,Tai nghe Bluetooth,0,Bảo hành 1 đổi 1 trong 12 tháng.,Có mic đàm thoại,,,Thời gian sử dụng 40 giờ <br> Thời gian chờ lên đến 200 giờ ,,,
428,81204,Tai nghe Bluetooth True Wireless JBL Tour Pro 3,JBL,Tai nghe Bluetooth,0,,Chống ồn,,,Hộp sạc: 33h <br> Thời gian phát nhạc tối đa khi tắt ANC: 11h <br> Thời gian phát nhạc tối đa khi bật ANC: 7h <be> Thời gian phát tối đa: 44h <br> Thời gian đàm thoại tối đa: 5.5h,"10,2 mm x 5,1 mm x 2,8 mm","Trọng lượng hộp sạc: 71,8 gram <br> Trọng lượng tai nghe: 5,6 gram",
429,92453,Tai nghe bluetooth Bose Quietcomfort Earbuds,Hãng khác,Tai nghe Bluetooth,4490000.0,"Bảo hành 12 tháng bởi nhà phân phối, 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ NSX.",Chống ồn,,6 micrô (3 micrô mỗi bên tai nghe),Thời lượng 8.5 giờ,Earbuds: 2.9 x 2.7 x 2.1 cm <br>  Hộp đựng: 3.2 x 8.9 x 5.1 cm ,Earbuds: (8.5 g) <br>  Hộp đựng (47.2 g),
430,89773,Tai nghe chụp tai DareU A710,DAREU,,0,Bảo hành 12 tháng tại trung tâm bảo hành ủy quyền Chính hãng. 1 đổi 1 trong 15 ngày nếu có lỗi nhà sản xuất. ,Có mic đàm thoại,,Có,10 - 12 giờ,202 x 216 x 90mm,345±10g,"Các thiết bị có trang bị kết nối wireless, Type C, Jack 3.5mm"
431,93518,Tai nghe Bluetooth chụp tai Gaming Logitech Zone Vibe 100,Logitech,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,Có mic đàm thoại,,Có (MEMS),20 giờ,Tai nghe: 183 x 169.7 x 73 mm <br> Miếng chụp tai: 98.6 x 75.4 x 19.3 mm,185g,Các thiết bị có hỗ trợ Bluetooth
432,93635,Tai nghe Bluetooth True Wireless Anker Soundcore R50I NC,Anker,Tai nghe Bluetooth,0,Bảo hành 12 tháng chính hãng 1 đổi 1 trong 15 ngày nếu có lỗi phần cứng từ NSX. ,"Chống ồn, Điều khiển giọng nói, Có mic đàm thoại",Cảm ứng chạm,Có (4 micro AI),Tai nghe: 10 giờ<br>Hộp sạc: 45 giờ,,Tai nghe: 5g<br> Hộp sạc: 40g,Các thiết bị có hỗ trợ Bluetooth
